name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
1307,2016.0,550000.0,60000.0,1,1,1,2,374,13,244,178,5.0
704,2010.0,140000.0,70000.0,3,1,1,1,251,10,255,32,5.0
1559,2016.0,300000.0,30000.0,3,1,1,0,359,113,188,405,5.0
1999,2016.0,800000.0,70000.0,3,1,0,0,140,53,140,259,5.0
788,2017.0,2625000.0,9000.0,1,0,0,0,65,67,124,362,5.0
809,2019.0,5150000.0,20000.0,3,0,0,0,315,83,153,197,5.0
789,2017.0,3200000.0,45000.0,1,0,0,0,223,67,124,362,5.0
1794,2015.0,503000.0,110000.0,1,1,1,0,78,71,86,300,7.0
2054,2019.0,3800000.0,20000.0,1,1,0,0,188,60,141,345,5.0
1867,2016.0,2000000.0,68089.0,3,2,0,0,219,85,96,209,5.0
1391,2013.0,225000.0,58343.0,3,2,1,0,303,119,222,424,5.0
1112,2018.0,740000.0,38817.0,1,0,1,0,380,13,244,178,5.0
449,2016.0,550000.0,56494.0,3,2,1,0,194,12,291,31,5.0
1950,2013.0,750000.0,79328.0,1,2,1,2,49,85,5,188,7.0
1280,2019.0,650000.0,5621.0,3,2,0,0,307,10,261,41,5.0
1907,2017.0,625000.0,25538.0,3,2,1,0,153,34,292,88,5.0
1283,2018.0,600000.0,69779.0,3,0,0,0,307,10,261,41,5.0
542,2017.0,450000.0,56290.0,1,0,1,0,346,6,243,170,5.0
51,2019.0,5400000.0,7500.0,1,0,0,0,153,64,141,348,5.0
51,2019.0,5500000.0,8500.0,1,0,0,0,153,64,141,348,5.0
343,2019.0,779000.0,7032.0,3,2,0,0,212,12,293,31,5.0
1614,2016.0,645000.0,11000.0,3,0,0,0,84,46,14,129,5.0
2053,2018.0,2475000.0,2000.0,1,0,0,0,154,61,90,322,5.0
704,2010.0,150000.0,106000.0,3,1,1,4,251,10,255,32,5.0
1899,2012.0,265000.0,162000.0,1,1,1,4,393,121,322,441,5.41671936259011
369,2009.0,500000.0,120000.0,3,1,0,2,13,77,99,216,5.0
1307,2015.0,480000.0,90000.0,1,1,1,0,374,13,244,178,5.0
638,2014.0,535000.0,70000.0,1,1,1,4,314,39,62,274,5.0
1938,2005.0,250000.0,240000.0,1,1,1,4,45,85,7,187,8.0
1259,2012.0,300000.0,100000.0,1,1,1,2,294,13,294,193,5.0
672,2009.0,340000.0,214000.0,3,1,1,2,71,47,10,103,5.0
656,2009.0,340000.0,214000.0,1,1,1,2,154,32,30,250,5.0
1087,2016.0,240000.0,50000.0,3,1,1,0,322,112,182,400,5.0
418,2018.0,1085000.0,1000.0,3,1,0,0,188,35,43,115,5.0
1290,2017.0,750000.0,19000.0,1,1,0,0,384,13,245,178,5.0
1718,2012.0,95000.0,265000.0,1,1,1,2,159,26,232,79,5.0
1181,2020.0,409999.0,35000.0,0,1,1,0,272,9,204,417,5.0
1098,2014.0,215000.0,80000.0,3,1,1,2,345,119,222,424,5.0
1013,2016.0,1290000.0,50000.0,1,1,0,0,131,71,76,311,7.0
1096,2010.0,150000.0,80000.0,3,1,1,0,274,119,224,424,5.0
510,2013.0,219000.0,50000.0,3,1,1,2,281,114,191,407,5.0
1824,2018.0,325000.0,100000.0,3,1,1,0,342,12,276,49,5.0
1184,2013.0,260000.0,120000.0,3,1,1,2,107,9,237,5,5.0
788,2017.0,2625000.0,9000.0,1,0,0,0,65,67,124,362,5.0
809,2019.0,5150000.0,20000.0,3,0,0,0,315,83,153,197,5.0
789,2017.0,3200000.0,45000.0,1,0,0,0,223,67,124,362,5.0
1794,2015.0,503000.0,110000.0,1,1,1,0,78,71,86,300,7.0
2054,2019.0,3800000.0,20000.0,1,1,0,0,188,60,141,345,5.0
1867,2016.0,2000000.0,68089.0,3,2,0,0,219,85,96,209,5.0
1391,2013.0,225000.0,58343.0,3,2,1,0,303,119,222,424,5.0
1112,2018.0,740000.0,38817.0,1,0,1,0,380,13,244,178,5.0
449,2016.0,550000.0,56494.0,3,2,1,0,194,12,291,31,5.0
1950,2013.0,750000.0,79328.0,1,2,1,2,49,85,5,188,7.0
1280,2019.0,650000.0,5621.0,3,2,0,0,307,10,261,41,5.0
1907,2017.0,625000.0,25538.0,3,2,1,0,153,34,292,88,5.0
1283,2018.0,600000.0,69779.0,3,0,0,0,307,10,261,41,5.0
542,2017.0,450000.0,56290.0,1,0,1,0,346,6,243,170,5.0
51,2019.0,5400000.0,7500.0,1,0,0,0,153,64,141,348,5.0
51,2019.0,5500000.0,8500.0,1,0,0,0,153,64,141,348,5.0
343,2019.0,779000.0,7032.0,3,2,0,0,212,12,293,31,5.0
1614,2016.0,645000.0,11000.0,3,0,0,0,84,46,14,129,5.0
2053,2018.0,2475000.0,2000.0,1,0,0,0,154,61,90,322,5.0
331,2019.0,700000.0,40000.0,1,1,0,0,341,36,255,138,5.0
475,2017.0,950000.0,45000.0,1,1,1,0,289,24,291,221,5.0
1107,2010.0,160000.0,80000.0,3,1,1,2,238,112,180,398,5.0
676,2015.0,409999.0,135000.0,1,1,1,2,351,3,234,159,5.0
1934,2015.0,840000.0,120000.0,1,1,1,2,49,85,5,191,7.0
1898,2013.0,450000.0,67000.0,1,1,1,0,338,19,224,144,5.0
1318,2017.0,900000.0,50000.0,1,1,1,0,384,13,245,178,5.0
1948,2008.0,570000.0,134000.0,1,1,1,2,45,85,7,187,7.0
1490,2011.0,254999.0,110000.0,1,1,1,2,330,29,208,139,5.0
1059,2009.0,130000.0,40000.0,3,1,1,0,136,112,172,388,4.0
1307,2013.0,530000.0,120000.0,1,1,1,2,335,13,244,178,5.0
2015,2015.0,520000.0,110000.0,1,1,1,2,246,36,294,237,5.0
998,2011.0,229999.0,170000.0,1,1,1,2,275,29,212,139,5.0
1059,2004.0,81000.0,80000.0,3,1,1,2,136,112,172,388,4.0
1342,2016.0,600000.0,47000.0,1,1,1,0,360,13,244,178,5.0
688,2015.0,409999.0,93000.0,3,1,1,0,217,10,263,35,5.0
1068,2010.0,120000.0,70000.0,3,1,1,2,136,112,172,388,4.0
1134,2014.0,320000.0,50000.0,3,1,1,0,331,119,221,424,5.0
287,2015.0,292000.0,70000.0,1,1,1,0,244,25,226,139,5.0
1793,2012.0,390000.0,80000.0,1,1,1,0,72,71,71,302,7.0
264,2016.0,550000.0,44000.0,3,1,1,0,193,9,285,34,5.0
1144,2014.0,385000.0,25000.0,3,1,1,0,331,119,221,424,5.0
495,2016.0,800000.0,25000.0,3,1,1,0,112,42,51,127,5.0
1311,2019.0,675000.0,10000.0,3,1,1,0,287,10,261,41,5.0
1647,2018.0,1525000.0,50000.0,1,1,1,0,177,71,93,348,7.0
193,2018.0,950000.0,30000.0,1,1,1,0,327,36,317,199,5.0
751,2015.0,610000.0,50000.0,1,1,1,2,285,24,292,218,5.0
761,2012.0,525000.0,120000.0,1,1,1,0,318,24,292,221,5.0
331,2019.0,700000.0,40000.0,1,1,0,0,341,36,255,138,5.0
826,2015.0,375000.0,80000.0,1,1,1,0,129,90,206,182,7.0
1513,2015.0,580000.0,90000.0,1,1,1,0,255,29,273,194,5.0
1354,2015.0,434999.0,50000.0,3,1,1,2,254,10,271,55,5.0
145,2020.0,350000.0,2136.0,3,1,1,0,317,120,220,426,5.0
1934,2012.0,730000.0,250000.0,1,1,1,0,49,85,2,191,7.0
772,2015.0,600000.0,35000.0,3,1,1,0,204,10,262,48,5.0
1950,2015.0,1050000.0,120000.0,1,1,1,0,49,85,5,191,7.0
1112,2017.0,735000.0,70000.0,1,1,1,0,380,13,244,178,5.0
1524,2018.0,1050000.0,18000.0,1,0,1,0,231,29,25,245,5.0
71,2016.0,420000.0,110000.0,1,1,1,2,194,13,238,148,7.0
1263,2017.0,800000.0,60000.0,1,1,1,0,339,13,289,193,5.0
1917,2015.0,2000000.0,60000.0,1,1,0,0,41,102,111,330,7.0
1307,2016.0,600000.0,147000.0,1,1,1,2,374,13,244,178,5.0
1917,2015.0,1900000.0,130000.0,1,1,0,0,41,102,111,330,7.0
67,2011.0,500000.0,99500.0,1,1,1,4,20,62,85,307,7.0
1678,2011.0,200000.0,110000.0,1,1,1,2,159,26,233,90,5.0
1485,2016.0,370000.0,35000.0,3,1,1,0,227,11,221,10,5.0
663,2010.0,260000.0,110000.0,1,1,1,2,137,32,30,239,5.0
885,2016.0,280000.0,100000.0,1,1,1,0,361,11,252,173,6.0
1199,2014.0,610000.0,21000.0,3,1,1,0,132,21,304,85,7.0
259,2013.0,300000.0,60000.0,1,1,1,2,336,36,297,198,5.0
1708,2010.0,140000.0,40000.0,1,1,1,0,150,26,232,101,5.0
705,2008.0,229999.0,50000.0,3,1,1,0,240,2,226,436,5.0
1074,2010.0,200000.0,65000.0,3,1,1,2,212,119,218,424,5.0
1410,2011.0,200000.0,80000.0,3,1,1,0,210,119,224,424,5.0
633,2015.0,560000.0,119000.0,1,1,1,0,344,39,59,275,5.0
1195,2016.0,750000.0,80000.0,1,1,1,0,353,13,289,193,7.0
1339,2017.0,585000.0,90000.0,1,1,1,0,360,13,244,178,5.0
645,2016.0,760000.0,20000.0,3,1,1,0,160,42,54,130,5.0
1339,2014.0,430000.0,80000.0,1,1,1,2,360,13,244,178,5.0
870,2020.0,480000.0,44665.0,1,1,1,0,361,11,252,173,6.0
804,2019.0,643000.0,10000.0,1,1,1,0,269,32,35,268,5.0
694,2018.0,500000.0,60000.0,3,1,1,0,246,10,263,36,5.0
360,2016.0,425000.0,22000.0,3,1,1,0,202,11,285,16,5.0
1081,2014.0,250000.0,25000.0,3,1,1,0,322,112,182,400,5.0
1131,2016.0,285000.0,70000.0,1,1,1,0,382,111,181,73,5.0
1314,2008.0,160000.0,123000.0,3,1,1,4,175,14,280,50,5.0
2044,2011.0,250000.0,70000.0,1,1,1,2,260,46,16,260,5.0
63,2013.0,170000.0,70000.0,3,1,1,2,204,12,256,15,5.0
1901,2013.0,409999.0,45000.0,1,1,1,0,338,19,223,144,5.0
552,2015.0,400000.0,40000.0,3,1,0,0,210,10,264,50,5.0
1307,2019.0,700000.0,30000.0,1,1,1,0,384,13,245,178,5.0
427,2007.0,350000.0,90000.0,3,1,0,0,48,54,64,149,5.0
1189,2016.0,660000.0,34000.0,3,1,1,2,175,21,298,85,7.0
1087,2017.0,268000.0,25000.0,3,1,1,0,354,112,182,400,5.0
1087,2016.0,270000.0,50000.0,3,1,1,0,322,112,182,400,5.0
61,2013.0,300000.0,50000.0,1,1,1,0,363,116,196,123,5.0
1829,2017.0,450000.0,90000.0,3,1,1,0,342,12,276,49,5.0
61,2012.0,220000.0,70000.0,1,1,1,2,363,116,196,123,5.0
1772,2009.0,250000.0,146000.0,1,1,1,2,72,71,70,302,7.0
292,2012.0,300000.0,85000.0,3,1,1,2,119,9,232,7,5.0
1653,2009.0,88000.0,201850.0,1,1,1,2,184,24,185,416,5.0
1307,2016.0,561000.0,30000.0,1,1,1,0,374,13,244,178,5.0
1307,2018.0,755000.0,15000.0,1,1,1,0,384,13,245,178,5.0
149,2017.0,235000.0,25000.0,3,1,1,0,320,113,190,405,5.0
1096,2011.0,165000.0,90000.0,3,1,1,0,274,119,224,424,5.0
1300,2008.0,190000.0,80000.0,1,1,1,2,222,13,241,178,5.0
1664,2011.0,110000.0,50000.0,1,1,1,0,166,24,189,412,5.0
815,2012.0,320000.0,80000.0,1,1,1,2,65,90,207,160,8.0
1339,2010.0,330000.0,110000.0,1,1,1,2,393,121,322,441,5.41671936259011
763,2016.0,540000.0,38000.0,3,1,1,0,204,10,262,48,5.0
504,2013.0,180000.0,60000.0,3,1,1,0,281,114,191,407,5.0
1180,2016.0,270000.0,100000.0,3,1,1,4,114,9,237,5,7.0
1289,2012.0,450000.0,30000.0,3,1,1,0,175,10,280,50,5.0
1310,2014.0,450000.0,30000.0,3,1,1,0,217,10,280,50,5.0
64,2015.0,200000.0,50000.0,3,1,1,0,204,12,250,12,5.0
1829,2017.0,425000.0,42000.0,3,1,1,0,342,12,276,49,5.0
88,2016.0,400000.0,30000.0,3,1,1,0,194,12,265,14,5.0
1107,2009.0,125000.0,60000.0,3,1,1,4,238,112,180,398,5.0
802,2018.0,1600000.0,14000.0,1,1,1,0,163,58,114,324,5.0
412,2015.0,900000.0,22000.0,3,1,1,0,171,35,42,115,5.0
2043,2012.0,450000.0,90000.0,1,1,1,0,260,46,16,260,5.0
1093,2011.0,210000.0,46000.0,3,1,1,0,274,119,224,424,5.0
717,2018.0,801000.0,20000.0,3,1,1,0,204,10,262,48,5.0
1852,2014.0,317000.0,15000.0,1,1,1,0,117,26,232,95,7.0
1199,2015.0,600000.0,40000.0,3,1,1,2,132,21,304,85,7.0
771,2014.0,330000.0,30000.0,3,1,1,2,202,10,267,37,5.0
508,2017.0,320000.0,15000.0,3,1,1,2,281,114,191,407,5.0
1215,2010.0,160000.0,50000.0,3,1,1,0,393,121,322,441,5.41671936259011
539,2007.0,120000.0,110000.0,3,1,1,2,113,17,269,53,5.0
1106,2009.0,130000.0,70000.0,3,1,1,2,238,112,180,398,5.0
87,2015.0,220000.0,80000.0,3,1,1,0,194,12,265,14,5.0
1339,2008.0,229999.0,50000.0,1,1,1,4,393,121,322,441,5.41671936259011
1865,2015.0,340000.0,110000.0,3,1,1,0,176,7,291,105,5.0
186,2013.0,200000.0,70000.0,1,1,1,2,236,25,220,139,5.0
1105,2002.0,140000.0,50000.0,3,1,1,2,238,112,180,398,5.0
1936,2013.0,1000000.0,190000.0,1,1,1,0,49,85,5,188,8.0
857,2010.0,495000.0,100000.0,1,1,1,2,65,90,207,157,7.0
1081,2015.0,236000.0,60000.0,3,1,1,0,322,112,182,400,5.0
1408,2015.0,390000.0,40000.0,3,1,1,0,258,119,221,424,5.0
1309,2009.0,275000.0,90000.0,1,1,1,2,222,13,241,178,5.0
1794,2015.0,503000.0,110000.0,1,1,1,0,78,71,86,300,7.0
1377,2017.0,775000.0,32000.0,1,0,1,0,350,13,289,193,5.0
1974,2016.0,1800000.0,30000.0,1,1,0,0,17,96,118,328,7.0
483,2016.0,850000.0,58000.0,1,1,1,0,235,39,59,275,5.0
1369,2018.0,750000.0,5000.0,1,1,1,0,350,13,289,193,5.0
721,2018.0,570000.0,25000.0,3,1,1,0,204,10,262,48,5.0
549,2018.0,580000.0,32000.0,3,1,1,0,210,10,263,36,5.0
439,2016.0,484999.0,30000.0,3,1,1,0,205,12,291,31,5.0
354,2017.0,700000.0,43000.0,3,0,1,0,115,35,42,115,7.0
658,2012.0,415000.0,60000.0,3,0,1,0,180,35,36,111,5.0
1497,2015.0,325000.0,50000.0,3,1,0,0,224,11,249,11,5.0
276,2018.0,550000.0,14200.0,3,1,1,0,193,9,285,34,5.0
510,2017.0,300000.0,10000.0,3,1,1,0,281,114,191,407,5.0
153,2018.0,217000.0,25000.0,3,1,1,0,320,113,190,405,5.0
301,2018.0,700000.0,19100.0,3,1,1,0,212,8,307,67,5.0
590,2019.0,466000.0,25000.0,3,1,0,1,249,2,225,440,5.0
194,2014.0,484999.0,54000.0,1,0,1,0,327,36,317,199,5.0
1503,2018.0,670000.0,35000.0,1,1,1,0,321,29,278,196,5.0
549,2018.0,500000.0,20000.0,3,1,1,2,210,10,263,36,5.0
1263,2016.0,675000.0,52000.0,1,1,1,0,339,13,289,193,5.0
726,2011.0,220000.0,120000.0,1,1,1,2,327,24,297,224,5.0
796,2017.0,1650000.0,50000.0,1,1,1,0,163,58,114,324,5.0
1203,2013.0,630000.0,120000.0,1,1,1,2,268,13,294,193,7.0
1741,2010.0,250000.0,90000.0,1,1,1,2,208,13,297,192,5.0
1391,2004.0,120000.0,120000.0,3,1,1,4,210,119,224,424,5.0
1610,2015.0,300000.0,101500.0,1,1,1,2,284,36,15,260,5.0
631,2013.0,525000.0,75000.0,1,1,0,0,314,39,61,275,5.0
1096,2011.0,204999.0,97500.0,3,1,1,0,393,121,1,441,5.41671936259011
1096,2011.0,204999.0,97500.0,3,1,1,0,393,121,1,441,5.41671936259011
913,2016.0,1100000.0,100000.0,1,1,1,0,115,65,47,284,7.0
1524,2012.0,480000.0,55735.0,1,1,1,2,213,29,25,249,5.0
1026,2014.0,605000.0,80000.0,1,1,1,2,107,71,76,311,7.0
1086,2016.0,250000.0,50000.0,3,1,1,2,354,112,182,400,5.0
286,2013.0,245000.0,70000.0,1,1,1,2,244,25,228,139,5.0
706,2012.0,210000.0,76000.0,3,1,1,1,251,10,255,32,5.0
1311,2020.0,730000.0,1500.0,3,1,1,0,287,10,261,41,5.0
828,2012.0,500000.0,76000.0,1,1,1,0,129,90,206,182,7.0
1413,2015.0,400000.0,40000.0,3,1,1,0,258,119,221,424,5.0
508,2015.0,280000.0,60000.0,3,1,1,2,281,114,191,407,5.0
1937,2009.0,561000.0,170000.0,1,1,1,4,45,85,7,187,8.0
1479,2013.0,950000.0,181491.0,1,0,1,0,62,82,123,351,7.0
60,2016.0,375000.0,53319.0,1,0,1,0,363,116,193,109,5.0
1992,2017.0,700000.0,40906.0,1,0,1,0,298,36,29,261,5.0
1907,2012.0,375000.0,31711.0,3,0,1,2,177,34,291,88,5.0
504,2012.0,270000.0,43755.0,3,0,1,2,281,114,191,407,5.0
1559,2016.0,300000.0,66693.0,3,0,1,0,359,113,188,405,5.0
1430,2010.0,225000.0,59549.0,3,0,1,0,212,119,224,424,5.0
1936,2015.0,1350000.0,94385.0,1,0,1,0,49,85,5,188,8.0
1426,2010.0,200000.0,73730.0,3,0,1,0,194,119,224,424,5.0
636,2011.0,400000.0,221889.0,1,0,1,0,314,39,62,274,5.0
348,2013.0,500000.0,116104.0,1,0,1,0,367,36,313,193,5.0
1351,2015.0,500000.0,150546.0,3,0,1,0,307,10,261,41,5.0
1911,2013.0,1500000.0,148120.0,1,0,1,0,82,96,120,358,7.0
222,2015.0,555000.0,20000.0,3,1,1,2,126,37,30,108,5.0
546,2018.0,580000.0,30000.0,3,1,0,0,210,10,263,36,5.0
1634,2011.0,337000.0,142000.0,1,1,1,4,67,71,73,302,7.0
1800,2011.0,175000.0,20000.0,1,1,1,0,37,56,225,51,10.0
1738,2009.0,180000.0,120000.0,1,1,1,2,208,13,297,192,5.0
709,2011.0,200000.0,80000.0,3,1,1,0,240,2,226,436,5.0
1707,2016.0,260000.0,60000.0,1,1,1,0,216,26,231,95,5.0
1551,2016.0,350000.0,25000.0,3,1,1,0,328,120,220,426,5.0
857,2011.0,409999.0,50000.0,1,1,1,2,65,90,207,157,7.0
986,2017.0,655000.0,126000.0,1,1,1,0,201,32,2,241,7.0
1297,2015.0,370000.0,170000.0,1,1,1,0,374,13,244,178,5.0
1081,2013.0,200000.0,24000.0,3,1,1,0,322,112,182,400,5.0
1196,2017.0,800000.0,100000.0,1,1,1,2,353,13,289,193,7.0
1836,2019.0,550000.0,10000.0,3,1,1,0,346,12,274,49,5.0
291,2012.0,300000.0,70000.0,1,1,1,2,244,25,225,139,5.0
1236,2017.0,220000.0,40000.0,3,1,1,0,154,112,169,388,8.0
1392,2011.0,196000.0,110000.0,3,1,1,0,210,119,224,424,5.0
700,2008.0,135000.0,80000.0,3,1,1,2,240,2,226,436,5.0
1638,2015.0,299000.0,16500.0,3,1,1,0,176,7,291,105,5.0
1098,2017.0,300000.0,30000.0,3,1,1,0,345,119,222,424,5.0
1195,2017.0,720000.0,80000.0,1,1,1,0,353,13,289,193,7.0
1794,2016.0,650000.0,50000.0,1,1,1,4,78,71,86,300,7.0
1098,2016.0,300000.0,25000.0,3,1,1,0,345,119,222,424,5.0
540,2019.0,750000.0,20000.0,1,1,1,0,346,6,243,170,5.0
1559,2016.0,260000.0,60000.0,3,1,1,0,359,113,188,405,5.0
1338,2011.0,300000.0,70000.0,1,1,1,2,325,13,244,178,5.0
828,2014.0,600000.0,50000.0,1,1,1,2,129,90,206,182,7.0
321,2004.0,275000.0,100000.0,3,1,0,2,391,105,154,184,5.0
1098,2015.0,250000.0,52000.0,3,1,1,0,345,119,222,424,5.0
1307,2014.0,420000.0,80000.0,1,1,1,0,335,13,244,178,5.0
504,2015.0,235000.0,50000.0,3,1,1,0,281,114,191,407,5.0
945,2016.0,1100000.0,60000.0,1,1,1,0,115,71,47,284,7.0
1098,2019.0,360000.0,25000.0,3,1,1,0,345,119,222,424,5.0
556,2014.0,380000.0,50000.0,1,1,1,2,346,3,232,137,5.0
204,2016.0,650000.0,125000.0,1,1,1,0,323,36,312,199,5.0
1413,2016.0,350000.0,80000.0,3,1,1,0,258,119,221,424,5.0
814,2017.0,700000.0,70000.0,1,1,1,0,129,90,207,160,9.0
759,2010.0,270000.0,90000.0,1,1,1,4,327,24,297,224,5.0
1636,2017.0,450000.0,50000.0,1,1,1,0,326,13,244,174,5.0
992,2016.0,630000.0,101000.0,1,1,1,0,148,88,21,248,6.0
1049,2010.0,229999.0,168000.0,1,1,1,0,74,88,33,277,7.0
1049,2010.0,229999.0,168000.0,1,1,1,0,74,88,33,277,7.0
1408,2011.0,270000.0,40000.0,3,1,1,0,210,119,224,424,5.0
1686,2009.0,135000.0,28900.0,3,1,1,2,0,5,215,421,5.0
1408,2012.0,275000.0,20000.0,3,1,1,0,210,119,224,424,5.0
788,2017.0,2625000.0,9000.0,1,0,0,0,65,67,124,362,5.0
809,2019.0,5150000.0,20000.0,3,0,0,0,315,83,153,197,5.0
789,2017.0,3200000.0,45000.0,1,0,0,0,223,67,124,362,5.0
1794,2015.0,503000.0,110000.0,1,1,1,0,78,71,86,300,7.0
2054,2019.0,3800000.0,20000.0,1,1,0,0,188,60,141,345,5.0
1867,2016.0,2000000.0,68089.0,3,2,0,0,219,85,96,209,5.0
1391,2013.0,225000.0,58343.0,3,2,1,0,303,119,222,424,5.0
1112,2018.0,740000.0,38817.0,1,0,1,0,380,13,244,178,5.0
449,2016.0,550000.0,56494.0,3,2,1,0,194,12,291,31,5.0
1950,2013.0,750000.0,79328.0,1,2,1,2,49,85,5,188,7.0
1280,2019.0,650000.0,5621.0,3,2,0,0,307,10,261,41,5.0
1907,2017.0,625000.0,25538.0,3,2,1,0,153,34,292,88,5.0
1283,2018.0,600000.0,69779.0,3,0,0,0,307,10,261,41,5.0
542,2017.0,450000.0,56290.0,1,0,1,0,346,6,243,170,5.0
51,2019.0,5400000.0,7500.0,1,0,0,0,153,64,141,348,5.0
51,2019.0,5500000.0,8500.0,1,0,0,0,153,64,141,348,5.0
343,2019.0,779000.0,7032.0,3,2,0,0,212,12,293,31,5.0
1614,2016.0,645000.0,11000.0,3,0,0,0,84,46,14,129,5.0
2053,2018.0,2475000.0,2000.0,1,0,0,0,154,61,90,322,5.0
986,2015.0,634000.0,165000.0,1,1,1,0,201,32,2,241,7.0
1075,2012.0,235000.0,98500.0,3,1,1,2,212,119,218,424,5.0
698,2008.0,275000.0,98000.0,3,1,1,4,251,10,255,33,5.0
994,2014.0,700000.0,40000.0,1,1,1,2,148,88,21,248,6.0
165,2013.0,400000.0,90000.0,1,1,1,0,249,13,302,202,5.0
1106,2012.0,215000.0,90000.0,3,1,1,4,238,112,180,398,5.0
536,2009.0,150000.0,110000.0,1,1,1,2,163,32,30,250,5.0
1257,2018.0,950000.0,77800.0,1,1,1,0,358,13,289,193,5.0
986,2015.0,730000.0,100000.0,1,1,1,0,201,32,2,241,7.0
1671,2012.0,135000.0,120000.0,1,1,1,2,212,26,233,91,5.0
686,2016.0,350000.0,80000.0,3,1,1,2,217,10,264,50,5.0
877,2018.0,535000.0,21000.0,3,1,1,2,192,11,264,54,6.0
1306,2018.0,455000.0,100000.0,3,1,1,2,212,10,280,50,5.0
1311,2019.0,655000.0,25000.0,3,1,1,0,287,10,261,41,5.0
192,2019.0,800000.0,30000.0,1,1,1,4,327,36,317,199,5.0
1985,2018.0,1100000.0,25000.0,3,1,0,0,183,34,23,107,5.0
1446,2016.0,3000000.0,40000.0,1,1,0,0,50,69,152,375,5.0
1916,2012.0,1225000.0,160000.0,1,1,0,0,20,102,113,318,7.0
874,2018.0,340000.0,51492.0,3,1,1,0,192,11,264,54,6.0
2043,2011.0,300000.0,72000.0,1,1,1,2,260,46,16,260,5.0
263,2016.0,370000.0,60000.0,3,1,1,0,193,9,285,34,5.0
826,2013.0,330000.0,136000.0,1,1,1,2,129,90,206,182,7.0
601,2014.0,238000.0,60000.0,3,1,1,0,186,2,206,431,5.0
604,2006.0,72000.0,110000.0,3,1,1,2,393,121,322,441,5.41671936259011
601,2013.0,200000.0,90000.0,3,1,1,0,186,2,206,431,5.0
1499,2014.0,320000.0,91000.0,1,1,1,1,321,29,278,196,5.0
599,2009.0,114999.0,90000.0,3,1,1,1,186,2,206,431,5.0
1392,2015.0,320000.0,50000.0,3,1,1,2,258,119,221,424,5.0
700,2010.0,210000.0,20000.0,3,1,1,0,240,2,226,436,5.0
1039,2011.0,200000.0,120000.0,1,1,1,0,74,84,309,226,8.0
1399,2009.0,135000.0,150000.0,3,1,1,2,210,1,220,415,5.0
1704,2015.0,350000.0,52000.0,1,1,1,0,216,26,231,95,5.0
816,2014.0,350000.0,167000.0,1,1,1,2,65,90,207,160,8.0
1307,2017.0,680000.0,40000.0,1,1,1,0,384,13,245,178,5.0
1357,2010.0,200000.0,190000.0,1,1,1,2,183,13,248,178,5.0
1551,2016.0,300000.0,50000.0,3,1,1,0,328,120,220,426,5.0
1050,2011.0,270000.0,70000.0,1,1,1,2,74,88,33,277,7.0
1393,2012.0,225000.0,80000.0,3,1,1,2,210,119,224,424,5.0
840,2008.0,250000.0,120000.0,1,1,1,0,65,90,207,157,8.0
986,2015.0,590000.0,40000.0,1,1,1,2,201,32,2,241,7.0
504,2015.0,290000.0,17000.0,3,1,1,0,281,114,191,407,5.0
1425,2010.0,100000.0,180000.0,3,1,1,2,212,119,224,424,5.0
1134,2016.0,395000.0,50000.0,3,1,1,0,331,119,221,424,5.0
504,2014.0,195000.0,65000.0,3,1,1,2,281,114,191,407,5.0
1751,2011.0,45000.0,10000.0,3,1,1,4,369,110,170,372,4.0
840,2009.0,270000.0,70000.0,1,1,1,2,65,90,207,157,8.0
117,2014.0,600000.0,90000.0,1,1,1,2,64,89,236,147,9.0
761,2015.0,715000.0,50000.0,1,1,1,0,318,24,292,221,5.0
523,2019.0,600000.0,10000.0,3,1,1,0,204,10,263,58,5.0
984,2019.0,875000.0,25000.0,1,1,1,0,201,32,2,241,7.0
943,2011.0,420000.0,100000.0,1,1,1,2,62,71,37,281,5.0
367,2007.0,325000.0,70000.0,3,1,0,2,2,77,91,213,5.0
129,2017.0,385000.0,30000.0,3,1,1,0,263,11,223,10,5.0
886,2016.0,300000.0,40000.0,3,1,1,0,192,11,264,54,6.0
779,2012.0,335000.0,135000.0,1,1,1,0,305,24,293,220,5.0
1132,2014.0,300000.0,35000.0,3,1,1,0,331,119,221,424,5.0
467,2004.0,80000.0,120000.0,3,1,1,2,54,33,306,64,5.0
826,2012.0,400000.0,120000.0,1,1,1,0,129,90,206,182,7.0
1703,2012.0,168000.0,190000.0,1,1,1,2,216,24,230,95,5.0
822,2016.0,550000.0,120000.0,1,1,1,0,129,90,206,183,9.0
1893,2012.0,300000.0,120000.0,1,1,1,2,393,121,322,441,5.41671936259011
846,2011.0,320000.0,175000.0,1,1,1,4,65,90,207,157,7.0
821,2011.0,320000.0,175000.0,1,1,1,4,129,90,207,160,9.0
1500,2011.0,350000.0,25000.0,3,1,1,2,157,36,310,89,5.0
1747,2013.0,280000.0,80000.0,1,1,1,0,277,13,293,192,5.0
678,2017.0,550000.0,70000.0,1,1,1,2,351,3,233,159,5.0
693,2018.0,500000.0,10000.0,3,1,1,0,246,10,263,36,5.0
304,2019.0,700000.0,6000.0,3,1,1,0,212,8,307,67,5.0
1626,2013.0,380000.0,90000.0,1,1,1,2,257,46,14,260,5.0
821,2012.0,340000.0,110000.0,1,1,1,2,129,90,207,160,9.0
